customer,role,region,department,source,description,job_url,posted_date,employment_type,high_level_department
Ascot Lloyd,HR Generalist / Benefits Administrator,Lynbrook,IT,LinkedIn,"About Us  For over 25 years VantagePoint has provided Payroll, HR, and Benefits administration solutions to employers of all sizes. With a focus on compliance, technology, and guidance we empower clients to offer superior benefits while simplifying administration.  The Role  We're seeking an experienced HR Generalist who can provide consultative support services to our expanding client base. You will work with c-suite down. Asking the right questions, conducting research and providing clearly co",https://www.linkedin.com/jobs/view/hr-generalist-benefits-administrator-at-vantagepoint-benefit-administrators-4273326431?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-31T00:00:00.000Z,Full-time,IT
Ascot Lloyd,Program Administrator,New Brunswick,Administration,Clean Energy Jobs Program,"Job Description  As a Subject Matter Expert (SME) in all aspects of the referenced program, the Program Administrator (PA) will oversee and manage program pipeline and inquiries and will serve as main POC/liaison between the public, local program management, planning, internal project teams and the client. The PA is responsible for program tracking towards goal, weekly/monthly/annual reporting of program production, collecting, writing, and updating program documentation, and advising on proper ",https://jobs.cleanenergyjobspartnership.com/job/New-Brunswick-Program-Administrator-NJ-08899/1238946600/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-24T00:00:00.000Z,Full-time,Operations & Admin
Ascot Lloyd,Customer Service Admin opportunity at Troy OH,Troy,IT,ZipRecruiter,"Indotronix is seeking a Customer Service Admin for a Job Opportunity in Troy, OH.  Job Title: Customer Service Admin Location: Troy OH 45373 Duration: 6 Months Contract Max Pay: $21/hr to $24/hr on W2  Position comments: 20 hrs/wk-Days to be determined  Job Description : Component Return Administrator (ONSITE): Supplemental admin support to track open items and follow-up with the supply base for both Bombardier Client-100 and 787 programs. Due to all the pass-thru LRUs and reliability issues on ","https://www.ziprecruiter.com/c/Indotronix-International-Corporation/Job/Customer-Service-Admin-opportunity-at-Troy-OH/-in-Troy,OH?jid=e8ab6c0e73a56d26&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic",2025-07-08T00:00:00.000Z,Contractor,IT
Ascot Lloyd,Endpoint Administrator - 3372281,Raleigh,Administration,LinkedIn,"Job Title: Desktop/Endpoint Technology Administrator  Location: Raleigh, NC 27668  Salary/Payrate: $31/HR to $68/HR 1099 OR $65K to $123K W2  Work Environment: Hybrid (Remote 2 days a week)  Term: Contract to Hire (Opportunity to convert after 6 months)  Bachelor�s degree required: No  Job Description  Our federal client is looking to hire a Desktop/Endpoint Technology Administrators at their site in Raleigh, NC. Please send your resume in WORD format should you be interested in exploring this r",https://www.linkedin.com/jobs/view/endpoint-administrator-3372281-at-ams-staffing-inc-4277819217?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-30T00:00:00.000Z,Contractor,Operations & Admin
Ascot Lloyd,"Chief Compliance Officer and Director of Legal, ICE Clear U.S. (Washington)",Washington,Compliance,Snagajob,"Chief Compliance Officer and Director of Legal, ICE Clear U.S.  Join to apply for the Chief Compliance Officer and Director of Legal, ICE Clear U.S. role at ICE Chief Compliance Officer and Director of Legal, ICE Clear U.S.  19 hours ago Be among the first 25 applicants  Join to apply for the Chief Compliance Officer and Director of Legal, ICE Clear U.S. role at ICE  Get AI-powered advice on this job and more exclusive features.  Job Purpose The Chief Compliance Officer will be responsible for o",https://www.snagajob.com/jobs/1144821416?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-08-02T05:00:00.000Z,Full-time,Compliance
Ascot Lloyd,"Compliance Manager, Risk and Compliance",Arlington,Compliance,LinkedIn,"Description  Amazon is seeking a pragmatic, innovative and driven financial services compliance professional to join the Risk and Compliance Solutions� North America Compliance Office. This role will be supporting the entity registered with FINTRAC.  The Compliance Manager will work across business, legal, operations, and technical teams to define and implement compliance and risk management solutions to address AML and Sanctions risks for existing and emerging products. This role will also enga",https://www.linkedin.com/jobs/view/compliance-manager-risk-and-compliance-at-amazon-4172358632?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-16T00:00:00.000Z,Full-time,Compliance
Ascot Lloyd,Compliance Director - Enterprise Services,McLean,Compliance,Capital One Careers,"Compliance Director - Enterprise Services  Capital One�s technology transformation has presented an exciting opportunity to usher in leading edge, innovative approaches to compliance risk management in close partnership with our business clients. We are increasingly using technology to further our most dynamic, innovative products, which calls for new, creative ways for us to think about compliance and risk in a way that helps the business succeed, safely and quickly. The Enterprise Services (ES",https://www.capitalonecareers.com/job/mclean/compliance-director-enterprise-services/1732/84177517392?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-24T00:00:00.000Z,Full-time and Part-time,Compliance
Ascot Lloyd,Head of Compliance � Chief Compliance Officer,Friendly,Compliance,Monster,"Head of Compliance � Chief Compliance Officer � Manage day-to-day activities of the Compliance department and offer ongoing support to all departments on Compliance issues, especially concerning AML/KYC files related to EFA�s Transfer Agency activity and to the onboarding of new investment vehicles to be serviced by UI efa � Supporting the RR (Responsible for the AML/CTF obligations) and the Management Board as part of their responsibilities � Update general Compliance policies and procedures as",https://www.monster.com/job-openings/head-of-compliance-chief-compliance-officer-friendly-wv--4e98ddda-0a15-4456-baae-c08f5509a34d?mstr_dist=true&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-26T00:00:00.000Z,Full-time,Compliance
Ascot Lloyd,221083 Compliance Officer,Dumfries,Compliance,LinkedIn,"An opportunity exists for an enthusiastic individual to apply for this exciting and challenging compliance role within the Estates Department.  Working in a relatively small but busy department, the successful candidate will be required to operate at both a National and Local level, to manage and undertake a wide range of contract and compliance activities and monitoring. This will be carried out using specialist systems, and there will be a requirement support accurate and effective data input,",https://www.linkedin.com/jobs/view/221083-compliance-officer-at-nhs-dumfries-galloway-4271621199?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-23T00:00:00.000Z,Full-time,Compliance
Ascot Lloyd,Senior Policy & Compliance Officer,Vienna,Compliance,Oracle,"To research, analyze, interpret, recommend, and enforce Navy Federal policies and practices that ensure compliance with relevant local, state, federal and other regulatory requirements, and case law. Extensive experience in compliance monitoring and testing activities. Drive scoping of tests through risk-based analysis and in-depth understanding of regulations representing top compliance risks. Lead and perform risk-based compliance testing for the purpose of independently validating business un",https://fa-etbx-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/job/26008?utm_medium=search+engine&utm_source=google&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-22T00:00:00.000Z,Full-time,Compliance
Ascot Lloyd,"Chief Compliance Officer at MAPMG Rockville, MD",Rockville,Compliance,AEC Living,"Chief Compliance Officer job at MAPMG. Rockville, MD. Who We Are:  At the Mid-Atlantic Permanente Medical Group, more than 1,700 Permanente physicians and nearly 300 staff professionals come together to make a positive impact on the health and lives of more than 825,000 people who get their healthcare through Kaiser Permanente. Serving a diverse community that spans Washington, D.C., suburban Maryland, Baltimore, and northern Virginia, we are a single group practice that offers an array of best-",https://aecliving.com/jobs/job/chief-compliance-officer-at-mapmg-rockville-md-WE84U0FFMFVFUmtDMG1ka3BMRGttWlNU?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-07-31T00:00:00.000Z,Full-time,Compliance
